Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-12-02 10:25:00-05:00,428.8800048828125,429.3800048828125,428.8599853515625,429.2799987792969,42838,0.0,0.0
2024-12-02 10:26:00-05:00,429.2300109863281,429.8999938964844,429.1300048828125,429.8599853515625,87102,0.0,0.0
2024-12-02 10:27:00-05:00,429.80999755859375,430.3900146484375,429.67999267578125,430.2456970214844,238539,0.0,0.0
2024-12-02 10:28:00-05:00,430.2900085449219,430.67999267578125,430.1700134277344,430.5166931152344,83896,0.0,0.0
2024-12-02 10:29:00-05:00,430.4700012207031,430.64990234375,430.2149963378906,430.5799865722656,60793,0.0,0.0
2024-12-02 10:30:00-05:00,430.6058044433594,430.8900146484375,430.5978088378906,430.79998779296875,56525,0.0,0.0
2024-12-02 10:31:00-05:00,430.7900085449219,431.07000732421875,430.70001220703125,430.8999938964844,59253,0.0,0.0
2024-12-02 10:32:00-05:00,430.9432067871094,431.260009765625,430.8599853515625,431.25,59915,0.0,0.0
2024-12-02 10:33:00-05:00,431.25,431.44000244140625,431.1199951171875,431.2550048828125,49826,0.0,0.0
2024-12-02 10:34:00-05:00,431.2550048828125,431.3599853515625,431.0799865722656,431.30999755859375,40395,0.0,0.0
2024-12-02 10:35:00-05:00,431.29998779296875,431.3800048828125,431.04998779296875,431.3500061035156,53296,0.0,0.0
2024-12-02 10:36:00-05:00,431.3500061035156,431.8999938964844,431.32000732421875,431.70001220703125,73914,0.0,0.0
2024-12-02 10:37:00-05:00,431.7900085449219,431.7900085449219,431.3800048828125,431.6400146484375,41073,0.0,0.0
2024-12-02 10:38:00-05:00,431.7499084472656,431.7499084472656,431.3500061035156,431.4247131347656,46090,0.0,0.0
2024-12-02 10:39:00-05:00,431.4100036621094,431.4299011230469,431.2300109863281,431.3500061035156,71785,0.0,0.0
2024-12-02 10:40:00-05:00,431.3349914550781,431.5,431.2799987792969,431.2799987792969,35282,0.0,0.0
2024-12-02 10:41:00-05:00,431.2749938964844,431.4599914550781,431.0199890136719,431.4599914550781,49673,0.0,0.0
2024-12-02 10:42:00-05:00,431.4549865722656,431.7695007324219,431.35009765625,431.5899963378906,41736,0.0,0.0
2024-12-02 10:43:00-05:00,431.5849914550781,431.67730712890625,431.3299865722656,431.4599914550781,30409,0.0,0.0
2024-12-02 10:44:00-05:00,431.44268798828125,431.4700012207031,431.1700134277344,431.1700134277344,32984,0.0,0.0
2024-12-02 10:45:00-05:00,431.20001220703125,431.42999267578125,431.1600036621094,431.19500732421875,43053,0.0,0.0
2024-12-02 10:46:00-05:00,431.2070007324219,431.87530517578125,431.20001220703125,431.8074035644531,62820,0.0,0.0
2024-12-02 10:47:00-05:00,431.7650146484375,432.4599914550781,431.7650146484375,432.4097900390625,136400,0.0,0.0
2024-12-02 10:48:00-05:00,432.36810302734375,432.7799987792969,432.3399963378906,432.4599914550781,80319,0.0,0.0
2024-12-02 10:49:00-05:00,432.4617004394531,432.4617004394531,432.1199951171875,432.3999938964844,65702,0.0,0.0
2024-12-02 10:50:00-05:00,432.32000732421875,432.32000732421875,431.4800109863281,431.6697082519531,58060,0.0,0.0
2024-12-02 10:51:00-05:00,431.6199951171875,431.82000732421875,431.6000061035156,431.6606140136719,32378,0.0,0.0
2024-12-02 10:52:00-05:00,431.5788879394531,431.760009765625,431.3699951171875,431.75,28387,0.0,0.0
2024-12-02 10:53:00-05:00,431.7300109863281,432.3099060058594,431.6357116699219,432.20001220703125,36210,0.0,0.0
2024-12-02 10:54:00-05:00,432.2250061035156,432.29998779296875,432.0299987792969,432.1400146484375,29253,0.0,0.0
2024-12-02 10:55:00-05:00,432.1199951171875,432.1499938964844,431.4849853515625,431.4849853515625,33682,0.0,0.0
2024-12-02 10:56:00-05:00,431.44000244140625,431.5098876953125,431.08819580078125,431.08819580078125,44663,0.0,0.0
2024-12-02 10:57:00-05:00,431.08709716796875,431.1499938964844,430.6242980957031,430.79998779296875,53916,0.0,0.0
2024-12-02 10:58:00-05:00,430.7659912109375,430.8399963378906,430.6199951171875,430.63031005859375,28476,0.0,0.0
2024-12-02 10:59:00-05:00,430.6499938964844,431.2200012207031,430.6199951171875,431.19500732421875,44046,0.0,0.0
2024-12-02 11:00:00-05:00,431.1675109863281,431.260009765625,431.0199890136719,431.07000732421875,16451,0.0,0.0
2024-12-02 11:01:00-05:00,431.0484924316406,431.2149963378906,431.010009765625,431.2149963378906,21341,0.0,0.0
2024-12-02 11:02:00-05:00,431.260009765625,431.2799072265625,430.70001220703125,430.8500061035156,24242,0.0,0.0
2024-12-02 11:03:00-05:00,430.8125,431.0799865722656,430.7099914550781,431.0799865722656,23548,0.0,0.0
2024-12-02 11:04:00-05:00,431.0721130371094,431.0899963378906,430.760009765625,430.9100036621094,24949,0.0,0.0
2024-12-02 11:05:00-05:00,430.9100036621094,430.94000244140625,430.8363952636719,430.85699462890625,8603,0.0,0.0
2024-12-02 11:07:00-05:00,431.3580017089844,431.55999755859375,431.2699890136719,431.4100036621094,65959,0.0,0.0
2024-12-02 11:08:00-05:00,431.4599914550781,431.4798889160156,431.1600036621094,431.1600036621094,25259,0.0,0.0
2024-12-02 11:09:00-05:00,431.1600036621094,431.8774108886719,431.1600036621094,431.75,25285,0.0,0.0
2024-12-02 11:10:00-05:00,431.7099914550781,431.760009765625,431.5799865722656,431.75,18622,0.0,0.0
2024-12-02 11:11:00-05:00,431.77740478515625,431.77740478515625,431.5799865722656,431.6199951171875,20390,0.0,0.0
2024-12-02 11:12:00-05:00,431.6499938964844,431.8399963378906,431.6499938964844,431.7853088378906,30392,0.0,0.0
2024-12-02 11:13:00-05:00,431.82000732421875,431.8299865722656,431.5,431.6199951171875,15495,0.0,0.0
2024-12-02 11:14:00-05:00,431.6700134277344,431.8399963378906,431.5199890136719,431.8399963378906,36333,0.0,0.0
2024-12-02 11:15:00-05:00,431.80999755859375,431.8284912109375,431.44000244140625,431.5400085449219,38772,0.0,0.0
2024-12-02 11:16:00-05:00,431.5,431.75,431.5,431.67999267578125,18278,0.0,0.0
2024-12-02 11:17:00-05:00,431.7099914550781,431.739990234375,431.41009521484375,431.5101013183594,23702,0.0,0.0
2024-12-02 11:18:00-05:00,431.510009765625,431.57000732421875,431.4601135253906,431.5080871582031,21261,0.0,0.0
2024-12-02 11:19:00-05:00,431.55999755859375,431.6875915527344,431.5000915527344,431.6199951171875,29338,0.0,0.0
2024-12-02 11:20:00-05:00,431.54998779296875,431.54998779296875,430.739990234375,431.17999267578125,45432,0.0,0.0
2024-12-02 11:21:00-05:00,431.260009765625,431.260009765625,430.67999267578125,430.75,44282,0.0,0.0
2024-12-02 11:22:00-05:00,430.7300109863281,430.8345947265625,430.5400085449219,430.5603942871094,33070,0.0,0.0
2024-12-02 11:23:00-05:00,430.6199951171875,430.6994934082031,430.4800109863281,430.6650085449219,25561,0.0,0.0
2024-12-02 11:24:00-05:00,430.6650085449219,430.69000244140625,430.2001037597656,430.34991455078125,30333,0.0,0.0
2024-12-02 11:25:00-05:00,430.25,430.4674987792969,430.1199951171875,430.3999938964844,28549,0.0,0.0
2024-12-02 11:26:00-05:00,430.3504943847656,430.5895080566406,430.3504943847656,430.3999938964844,31746,0.0,0.0
2024-12-02 11:27:00-05:00,430.3500061035156,430.65899658203125,430.2799987792969,430.44000244140625,32577,0.0,0.0
2024-12-02 11:28:00-05:00,430.44000244140625,430.5014953613281,430.3299865722656,430.3299865722656,28960,0.0,0.0
2024-12-02 11:29:00-05:00,430.3550109863281,430.3799133300781,430.20001220703125,430.2959899902344,20173,0.0,0.0
2024-12-02 11:30:00-05:00,430.3349914550781,430.39990234375,430.1300048828125,430.39990234375,26237,0.0,0.0
2024-12-02 11:31:00-05:00,430.2900085449219,430.29998779296875,429.8699951171875,430.0111999511719,45968,0.0,0.0
2024-12-02 11:32:00-05:00,430.1037902832031,430.1037902832031,429.79998779296875,430.0,52956,0.0,0.0
2024-12-02 11:33:00-05:00,429.95111083984375,430.1700134277344,429.8100891113281,429.9036865234375,18020,0.0,0.0
2024-12-02 11:34:00-05:00,429.7799987792969,430.0799865722656,429.760009765625,430.0799865722656,22192,0.0,0.0
2024-12-02 11:35:00-05:00,429.9901123046875,430.0899963378906,429.8500061035156,430.0,38334,0.0,0.0
2024-12-02 11:36:00-05:00,430.0199890136719,430.0906982421875,429.9100036621094,429.97930908203125,19198,0.0,0.0
2024-12-02 11:37:00-05:00,429.9800109863281,430.260009765625,429.92010498046875,430.239990234375,21633,0.0,0.0
2024-12-02 11:38:00-05:00,430.25,430.58990478515625,430.2099914550781,430.5566101074219,40685,0.0,0.0
2024-12-02 11:39:00-05:00,430.56988525390625,430.9512939453125,430.56988525390625,430.6600036621094,22878,0.0,0.0
2024-12-02 11:40:00-05:00,430.7070007324219,430.7591857910156,430.5299987792969,430.6650085449219,20414,0.0,0.0
2024-12-02 11:41:00-05:00,430.6650085449219,430.70001220703125,430.489990234375,430.5600891113281,24591,0.0,0.0
2024-12-02 11:42:00-05:00,430.6099853515625,430.760009765625,430.6099853515625,430.6549987792969,13431,0.0,0.0
2024-12-02 11:43:00-05:00,430.6499938964844,430.8399963378906,430.5899963378906,430.75140380859375,16508,0.0,0.0
2024-12-02 11:44:00-05:00,430.7200012207031,430.7200012207031,430.2699890136719,430.3900146484375,27480,0.0,0.0
2024-12-02 11:45:00-05:00,430.43499755859375,430.79998779296875,430.4100036621094,430.75,16296,0.0,0.0
2024-12-02 11:46:00-05:00,430.7200927734375,430.8299865722656,430.614990234375,430.82000732421875,17577,0.0,0.0
2024-12-02 11:47:00-05:00,430.830810546875,430.99578857421875,430.7601013183594,430.9800109863281,15702,0.0,0.0
2024-12-02 11:48:00-05:00,430.9700012207031,431.07000732421875,430.8699951171875,430.8999938964844,270259,0.0,0.0
2024-12-02 11:49:00-05:00,430.8500061035156,430.989990234375,430.8399963378906,430.940185546875,12177,0.0,0.0
2024-12-02 11:50:00-05:00,430.875,430.94000244140625,430.7200012207031,430.8999938964844,17045,0.0,0.0
2024-12-02 11:51:00-05:00,430.8599853515625,430.94000244140625,430.739990234375,430.9053955078125,10367,0.0,0.0
2024-12-02 11:52:00-05:00,430.8299865722656,431.06500244140625,430.8299865722656,431.06500244140625,20311,0.0,0.0
2024-12-02 11:53:00-05:00,431.1099853515625,431.2799987792969,430.94000244140625,431.17498779296875,19283,0.0,0.0
2024-12-02 11:54:00-05:00,431.2099914550781,431.39959716796875,431.17999267578125,431.39959716796875,17367,0.0,0.0
2024-12-02 11:55:00-05:00,431.3599853515625,431.489990234375,431.30999755859375,431.40008544921875,20686,0.0,0.0
2024-12-02 11:56:00-05:00,431.4100036621094,431.4100036621094,431.1199951171875,431.3800048828125,19891,0.0,0.0
2024-12-02 11:57:00-05:00,431.3450012207031,431.6069030761719,431.3299865722656,431.5060119628906,15254,0.0,0.0
2024-12-02 11:58:00-05:00,431.4849853515625,431.55999755859375,431.3399963378906,431.3399963378906,11866,0.0,0.0
2024-12-02 11:59:00-05:00,431.3500061035156,431.3500061035156,431.25,431.3299865722656,11193,0.0,0.0
2024-12-02 12:00:00-05:00,431.32000732421875,431.5,431.25,431.44500732421875,17471,0.0,0.0
2024-12-02 12:01:00-05:00,431.4674072265625,431.7300109863281,431.3599853515625,431.7099914550781,27939,0.0,0.0
2024-12-02 12:02:00-05:00,431.739990234375,431.7699890136719,431.6199951171875,431.70001220703125,25983,0.0,0.0
2024-12-02 12:03:00-05:00,431.6400146484375,431.7099914550781,431.3599853515625,431.3699951171875,30184,0.0,0.0
2024-12-02 12:04:00-05:00,431.4599914550781,431.55999755859375,431.4150085449219,431.5473937988281,15349,0.0,0.0
2024-12-02 12:05:00-05:00,431.3999938964844,431.3999938964844,431.1199951171875,431.1900939941406,20498,0.0,0.0
2024-12-02 12:06:00-05:00,431.23028564453125,431.3804016113281,431.1400146484375,431.18499755859375,15921,0.0,0.0
2024-12-02 12:07:00-05:00,431.18499755859375,431.3699951171875,431.1400146484375,431.3699951171875,12011,0.0,0.0
2024-12-02 12:08:00-05:00,431.3450012207031,431.489990234375,431.1600036621094,431.42999267578125,27262,0.0,0.0
2024-12-02 12:09:00-05:00,431.43499755859375,431.4794006347656,431.2099914550781,431.2892150878906,15531,0.0,0.0
2024-12-02 12:10:00-05:00,431.239990234375,431.3800048828125,431.07000732421875,431.2650146484375,18759,0.0,0.0
2024-12-02 12:11:00-05:00,431.2839050292969,431.2850036621094,431.0400085449219,431.04998779296875,19603,0.0,0.0
2024-12-02 12:12:00-05:00,431.04998779296875,431.1099853515625,430.8399963378906,430.885009765625,22791,0.0,0.0
2024-12-02 12:13:00-05:00,430.8800048828125,431.04998779296875,430.8450012207031,431.04998779296875,12637,0.0,0.0
2024-12-02 12:14:00-05:00,431.04998779296875,431.1000061035156,430.79998779296875,430.8999938964844,21251,0.0,0.0
2024-12-02 12:15:00-05:00,430.8710021972656,431.3500061035156,430.8710021972656,431.3399963378906,34678,0.0,0.0
2024-12-02 12:16:00-05:00,431.2829895019531,431.3699951171875,431.0700988769531,431.1296081542969,16131,0.0,0.0
2024-12-02 12:17:00-05:00,431.1434020996094,431.1434020996094,430.8699951171875,430.94000244140625,15727,0.0,0.0
2024-12-02 12:18:00-05:00,430.92498779296875,430.92498779296875,430.7300109863281,430.7699890136719,18438,0.0,0.0
2024-12-02 12:19:00-05:00,430.7799987792969,430.8038024902344,430.69061279296875,430.8038024902344,12302,0.0,0.0
2024-12-02 12:20:00-05:00,430.7900085449219,430.94000244140625,430.5799865722656,430.67999267578125,522389,0.0,0.0
2024-12-02 12:21:00-05:00,430.7349853515625,430.8500061035156,430.66009521484375,430.7099914550781,17563,0.0,0.0
2024-12-02 12:22:00-05:00,430.7489013671875,430.94000244140625,430.7101135253906,430.94000244140625,13622,0.0,0.0
2024-12-02 12:23:00-05:00,430.94500732421875,431.05999755859375,430.93011474609375,430.9472961425781,232670,0.0,0.0
2024-12-02 12:24:00-05:00,430.9800109863281,431.13250732421875,430.9800109863281,431.1050109863281,16631,0.0,0.0
2024-12-02 12:25:00-05:00,431.1200866699219,431.1200866699219,430.91009521484375,431.04998779296875,16799,0.0,0.0
2024-12-02 12:26:00-05:00,431.0,431.0232849121094,430.8699951171875,430.94000244140625,16816,0.0,0.0
2024-12-02 12:27:00-05:00,430.989990234375,431.19000244140625,430.943115234375,431.0350036621094,21164,0.0,0.0
2024-12-02 12:28:00-05:00,431.0350036621094,431.05999755859375,430.7200012207031,430.8800048828125,30918,0.0,0.0
2024-12-02 12:29:00-05:00,430.80010986328125,430.94000244140625,430.7200927734375,430.92498779296875,29042,0.0,0.0
2024-12-02 12:30:00-05:00,430.9599914550781,431.0400085449219,430.8500061035156,431.0400085449219,18732,0.0,0.0
2024-12-02 12:31:00-05:00,431.0400085449219,431.1499938964844,430.9700012207031,431.1061096191406,15102,0.0,0.0
2024-12-02 12:32:00-05:00,431.1300964355469,431.20001220703125,431.0,431.1499938964844,19956,0.0,0.0
2024-12-02 12:33:00-05:00,431.1769104003906,431.3500061035156,431.1400146484375,431.3299865722656,18733,0.0,0.0
2024-12-02 12:34:00-05:00,431.30999755859375,431.3500061035156,431.1199951171875,431.2300109863281,61129,0.0,0.0
2024-12-02 12:35:00-05:00,431.2749938964844,431.2749938964844,431.0799865722656,431.2200012207031,12842,0.0,0.0
2024-12-02 12:36:00-05:00,431.1348876953125,431.2698974609375,431.1348876953125,431.2275085449219,10573,0.0,0.0
2024-12-02 12:37:00-05:00,431.2049865722656,431.2049865722656,430.92999267578125,430.9891052246094,15837,0.0,0.0
2024-12-02 12:38:00-05:00,430.9649963378906,431.1702880859375,430.9303894042969,431.07000732421875,26994,0.0,0.0
2024-12-02 12:39:00-05:00,431.06500244140625,431.0849914550781,430.92999267578125,430.94000244140625,17836,0.0,0.0
2024-12-02 12:40:00-05:00,430.9700012207031,431.0408935546875,430.82501220703125,430.82501220703125,10947,0.0,0.0
2024-12-02 12:41:00-05:00,430.84271240234375,430.9200134277344,430.69000244140625,430.7300109863281,11947,0.0,0.0
2024-12-02 12:42:00-05:00,430.69000244140625,430.9468078613281,430.5799865722656,430.889892578125,33298,0.0,0.0
2024-12-02 12:43:00-05:00,430.8009948730469,430.889892578125,430.7192077636719,430.8114929199219,18322,0.0,0.0
2024-12-02 12:44:00-05:00,430.8703918457031,431.010009765625,430.7900085449219,430.8800048828125,28498,0.0,0.0
2024-12-02 12:45:00-05:00,430.864990234375,430.94000244140625,430.7749938964844,430.94000244140625,9994,0.0,0.0
2024-12-02 12:46:00-05:00,430.92498779296875,430.9700012207031,430.8599853515625,430.8900146484375,15963,0.0,0.0
2024-12-02 12:47:00-05:00,430.95001220703125,430.95001220703125,430.7200012207031,430.739990234375,11742,0.0,0.0
2024-12-02 12:48:00-05:00,430.7200012207031,430.760009765625,430.6000061035156,430.6000061035156,9103,0.0,0.0
2024-12-02 12:49:00-05:00,430.6199951171875,430.80999755859375,430.5845031738281,430.80999755859375,16776,0.0,0.0
2024-12-02 12:50:00-05:00,430.80999755859375,430.92999267578125,430.7799987792969,430.9100036621094,74144,0.0,0.0
2024-12-02 12:51:00-05:00,430.9200134277344,431.04400634765625,430.9200134277344,430.989990234375,11414,0.0,0.0
2024-12-02 12:52:00-05:00,430.989990234375,431.0047912597656,430.8399963378906,430.8399963378906,10176,0.0,0.0
2024-12-02 12:53:00-05:00,430.8349914550781,430.92999267578125,430.7500915527344,430.8500061035156,24591,0.0,0.0
2024-12-02 12:54:00-05:00,430.84649658203125,430.84649658203125,430.67999267578125,430.7265930175781,11611,0.0,0.0
2024-12-02 12:55:00-05:00,430.7699890136719,430.885009765625,430.7099914550781,430.739990234375,13595,0.0,0.0
2024-12-02 12:56:00-05:00,430.739990234375,430.8299865722656,430.739990234375,430.7900085449219,12861,0.0,0.0
2024-12-02 12:57:00-05:00,430.752685546875,430.92999267578125,430.75,430.7900085449219,15997,0.0,0.0
2024-12-02 12:58:00-05:00,430.7200012207031,430.8599853515625,430.7099914550781,430.8599853515625,12811,0.0,0.0
2024-12-02 12:59:00-05:00,430.8599853515625,431.0199890136719,430.8399963378906,431.0,18981,0.0,0.0
2024-12-02 13:00:00-05:00,431.0,431.07501220703125,430.8800964355469,430.9200134277344,29164,0.0,0.0
2024-12-02 13:01:00-05:00,430.8699951171875,431.0372009277344,430.7799987792969,431.010009765625,19156,0.0,0.0
2024-12-02 13:02:00-05:00,430.92999267578125,431.0299987792969,430.8599853515625,430.9700927734375,18181,0.0,0.0
2024-12-02 13:03:00-05:00,430.989990234375,431.07501220703125,430.9700012207031,431.07501220703125,11154,0.0,0.0
2024-12-02 13:04:00-05:00,431.1000061035156,431.25750732421875,431.04998779296875,431.2349853515625,24602,0.0,0.0
2024-12-02 13:05:00-05:00,431.2572021484375,431.260009765625,430.79998779296875,430.79998779296875,18836,0.0,0.0
2024-12-02 13:06:00-05:00,430.8475036621094,430.8599853515625,430.7300109863281,430.8299865722656,9298,0.0,0.0
2024-12-02 13:07:00-05:00,430.9599914550781,430.9800109863281,430.739990234375,430.7449951171875,8029,0.0,0.0
2024-12-02 13:08:00-05:00,430.7699890136719,430.7799987792969,430.6499938964844,430.6557922363281,10747,0.0,0.0
2024-12-02 13:09:00-05:00,430.69000244140625,430.69000244140625,430.54998779296875,430.6000061035156,9871,0.0,0.0
2024-12-02 13:10:00-05:00,430.5899963378906,430.5899963378906,430.45001220703125,430.45001220703125,16417,0.0,0.0
2024-12-02 13:11:00-05:00,430.5,430.5,430.25,430.25,18351,0.0,0.0
2024-12-02 13:12:00-05:00,430.2950134277344,430.4999084472656,430.2449951171875,430.4849853515625,12880,0.0,0.0
2024-12-02 13:13:00-05:00,430.4800109863281,430.9700012207031,430.4599914550781,430.9700012207031,20151,0.0,0.0
2024-12-02 13:14:00-05:00,430.95001220703125,430.9700012207031,430.70001220703125,430.70001220703125,15774,0.0,0.0
2024-12-02 13:15:00-05:00,430.79998779296875,430.83648681640625,430.57000732421875,430.57000732421875,14086,0.0,0.0
2024-12-02 13:16:00-05:00,430.5400085449219,430.69000244140625,430.4599914550781,430.69000244140625,8271,0.0,0.0
2024-12-02 13:17:00-05:00,430.6700134277344,430.83990478515625,430.6000061035156,430.69000244140625,14202,0.0,0.0
2024-12-02 13:18:00-05:00,430.7099914550781,430.8883972167969,430.7099914550781,430.82000732421875,12719,0.0,0.0
2024-12-02 13:19:00-05:00,430.7900085449219,430.889892578125,430.7900085449219,430.82000732421875,5213,0.0,0.0
2024-12-02 13:20:00-05:00,430.80340576171875,430.9800109863281,430.7300109863281,430.7958068847656,16609,0.0,0.0
2024-12-02 13:21:00-05:00,430.82000732421875,430.95001220703125,430.80999755859375,430.94500732421875,9830,0.0,0.0
2024-12-02 13:22:00-05:00,430.9800109863281,431.05999755859375,430.8800048828125,430.9200134277344,15336,0.0,0.0
2024-12-02 13:23:00-05:00,430.92999267578125,430.92999267578125,430.67498779296875,430.7149963378906,18514,0.0,0.0
2024-12-02 13:24:00-05:00,430.7099914550781,430.8399963378906,430.6199951171875,430.79998779296875,19876,0.0,0.0
2024-12-02 13:25:00-05:00,430.8299865722656,430.8500061035156,430.6600036621094,430.6600036621094,10987,0.0,0.0
2024-12-02 13:26:00-05:00,430.6994934082031,430.8500061035156,430.67999267578125,430.7550048828125,10482,0.0,0.0
2024-12-02 13:27:00-05:00,430.7550048828125,430.83648681640625,430.7301025390625,430.75,6637,0.0,0.0
2024-12-02 13:28:00-05:00,430.7900085449219,430.889892578125,430.75,430.7807922363281,12843,0.0,0.0
2024-12-02 13:29:00-05:00,430.80999755859375,430.864990234375,430.7409973144531,430.7409973144531,14911,0.0,0.0
2024-12-02 13:30:00-05:00,430.739990234375,430.739990234375,430.3999938964844,430.510009765625,19357,0.0,0.0
2024-12-02 13:31:00-05:00,430.5199890136719,430.7499084472656,430.5199890136719,430.7200012207031,109252,0.0,0.0
2024-12-02 13:32:00-05:00,430.69000244140625,430.69000244140625,430.510009765625,430.5799865722656,10891,0.0,0.0
2024-12-02 13:33:00-05:00,430.6000061035156,430.760009765625,430.6000061035156,430.760009765625,9009,0.0,0.0
2024-12-02 13:34:00-05:00,430.7200012207031,430.82000732421875,430.7200012207031,430.739990234375,10757,0.0,0.0
2024-12-02 13:35:00-05:00,430.739990234375,430.9049987792969,430.57000732421875,430.57000732421875,13148,0.0,0.0
2024-12-02 13:36:00-05:00,430.5799865722656,430.6600036621094,430.5799865722656,430.6600036621094,8753,0.0,0.0
2024-12-02 13:37:00-05:00,430.6099853515625,430.7250061035156,430.6099853515625,430.7099914550781,10059,0.0,0.0
2024-12-02 13:38:00-05:00,430.67498779296875,431.05999755859375,430.67498779296875,431.0,26289,0.0,0.0
2024-12-02 13:39:00-05:00,431.02508544921875,431.05999755859375,430.8900146484375,431.0249938964844,15682,0.0,0.0
2024-12-02 13:40:00-05:00,430.9949951171875,431.1700134277344,430.99139404296875,431.1600036621094,16680,0.0,0.0
2024-12-02 13:41:00-05:00,431.1210021972656,431.19989013671875,431.0450134277344,431.0899963378906,14420,0.0,0.0
2024-12-02 13:42:00-05:00,430.9750061035156,431.0000915527344,430.9200134277344,430.94000244140625,13805,0.0,0.0
2024-12-02 13:43:00-05:00,430.8999938964844,431.0198974609375,430.8599853515625,430.94500732421875,23350,0.0,0.0
2024-12-02 13:44:00-05:00,430.94000244140625,430.9559020996094,430.7401123046875,430.7703857421875,9849,0.0,0.0
2024-12-02 13:45:00-05:00,430.7699890136719,430.8800048828125,430.7699890136719,430.79998779296875,8223,0.0,0.0
2024-12-02 13:46:00-05:00,430.79998779296875,431.1000061035156,430.7799072265625,431.0400085449219,13031,0.0,0.0
2024-12-02 13:47:00-05:00,431.04998779296875,431.1000061035156,430.9700012207031,431.0,12118,0.0,0.0
2024-12-02 13:48:00-05:00,431.0350036621094,431.05999755859375,430.9649963378906,431.010009765625,9045,0.0,0.0
2024-12-02 13:49:00-05:00,431.0497131347656,431.090087890625,430.989990234375,431.0400085449219,11180,0.0,0.0
2024-12-02 13:50:00-05:00,431.05999755859375,431.05999755859375,430.92498779296875,430.9599914550781,12026,0.0,0.0
2024-12-02 13:51:00-05:00,431.010009765625,431.04998779296875,430.9750061035156,430.9750061035156,8186,0.0,0.0
2024-12-02 13:52:00-05:00,431.0299987792969,431.0450134277344,430.92999267578125,431.0098876953125,7039,0.0,0.0
2024-12-02 13:53:00-05:00,430.95001220703125,430.9800109863281,430.8999938964844,430.92498779296875,12012,0.0,0.0
2024-12-02 13:54:00-05:00,430.8699951171875,430.92999267578125,430.8500061035156,430.92999267578125,10949,0.0,0.0
2024-12-02 13:55:00-05:00,430.9599914550781,431.1199951171875,430.9599914550781,431.0799865722656,18338,0.0,0.0
2024-12-02 13:56:00-05:00,431.0799865722656,431.1299133300781,430.8299865722656,430.9299011230469,35299,0.0,0.0
2024-12-02 13:57:00-05:00,430.9100036621094,431.07000732421875,430.9100036621094,431.05999755859375,6817,0.0,0.0
2024-12-02 13:58:00-05:00,431.07000732421875,431.29998779296875,431.0450134277344,431.29998779296875,32252,0.0,0.0
2024-12-02 13:59:00-05:00,431.2900085449219,431.32989501953125,431.239990234375,431.32989501953125,23457,0.0,0.0
2024-12-02 14:00:00-05:00,431.3399963378906,431.3800048828125,431.25,431.30999755859375,18741,0.0,0.0
2024-12-02 14:01:00-05:00,431.3533020019531,431.3900146484375,431.25299072265625,431.32000732421875,14611,0.0,0.0
2024-12-02 14:02:00-05:00,431.3399963378906,431.3550109863281,431.1700134277344,431.17999267578125,14047,0.0,0.0
2024-12-02 14:03:00-05:00,431.2099914550781,431.25,431.1000061035156,431.2099914550781,15761,0.0,0.0
2024-12-02 14:04:00-05:00,431.2799987792969,431.5299987792969,431.2749938964844,431.3999938964844,28090,0.0,0.0
2024-12-02 14:05:00-05:00,431.4049987792969,431.42999267578125,431.3399963378906,431.364990234375,26857,0.0,0.0
2024-12-02 14:06:00-05:00,431.3835144042969,431.4299011230469,431.25,431.32000732421875,17048,0.0,0.0
2024-12-02 14:07:00-05:00,431.3500061035156,431.4049987792969,431.30999755859375,431.3937072753906,10879,0.0,0.0
2024-12-02 14:08:00-05:00,431.4100036621094,431.45001220703125,431.19000244140625,431.19000244140625,15455,0.0,0.0
2024-12-02 14:09:00-05:00,431.19000244140625,431.3500061035156,431.18499755859375,431.3299865722656,19708,0.0,0.0
2024-12-02 14:10:00-05:00,431.3349914550781,431.489990234375,431.32000732421875,431.4649963378906,30435,0.0,0.0
2024-12-02 14:11:00-05:00,431.4800109863281,431.4800109863281,431.364990234375,431.364990234375,13670,0.0,0.0
2024-12-02 14:12:00-05:00,431.3584899902344,431.6300048828125,431.3584899902344,431.5799865722656,18428,0.0,0.0
2024-12-02 14:13:00-05:00,431.58990478515625,431.6099853515625,431.2900085449219,431.2900085449219,17855,0.0,0.0
2024-12-02 14:14:00-05:00,431.21051025390625,431.29998779296875,431.0799865722656,431.0989990234375,26422,0.0,0.0
2024-12-02 14:15:00-05:00,431.114990234375,431.25,431.0899963378906,431.20001220703125,11550,0.0,0.0
2024-12-02 14:16:00-05:00,431.20001220703125,431.2301940917969,431.010009765625,431.0400085449219,15354,0.0,0.0
2024-12-02 14:17:00-05:00,431.04998779296875,431.21209716796875,431.0127868652344,431.20001220703125,17193,0.0,0.0
2024-12-02 14:18:00-05:00,431.264404296875,431.3800048828125,431.2349853515625,431.364990234375,14228,0.0,0.0
2024-12-02 14:19:00-05:00,431.364990234375,431.4100036621094,431.260009765625,431.260009765625,18554,0.0,0.0
2024-12-02 14:20:00-05:00,431.2200012207031,431.3999938964844,431.20001220703125,431.3599853515625,13375,0.0,0.0
2024-12-02 14:21:00-05:00,431.3900146484375,431.4800109863281,431.3900146484375,431.4599914550781,11034,0.0,0.0
